	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
Run_1312cell83	0.9847058	0.046495266	1.0247151	0.04585368	0.045997266	0.07776616	0.77811253	0.009261843	1.0634844	-0.07976677	0.045784075	0.8607755	0.92976415	1.0760387	-0.0021439623	0.98987305	0.94888645	0.48906395	0.1326959	0.16616842	0.7943819	-0.042629585	1.0607412	0.3540602	0.93849015	0.1908907	0.09389618	0.99692684	0.14631225	0.8941919	-0.002093425	0.08620676	0.07969864	1.0127228	0.097567074	1.0518748	0.9807671	0.0016515385	0.9617937	0.11168711	1.0142238	1.1728114	0.7924085	0.83241993	0.96719104	-0.08271201	1.1162195	0.030497681	0.964585	0.023872685	0.041232828	1.1802412	1.0680772	0.79373616	0.036275912	0.9377488	1.0599136	0.20498514	1.0102174	0.96342254	1.175921	-0.039814025	1.1146705	1.0424285
Run_1312cell84	1.0833814	0.03817309	1.2689863	0.29931328	0.013891709	-0.0880726	0.40130267	0.84738666	0.3971334	0.15197735	0.9499415	0.6064527	0.5051604	0.19020954	0.11070194	0.1974558	0.72162855	0.15114528	1.1777216	0.53782874	0.8790063	0.2401544	1.0353274	1.1757007	-0.061470024	1.0167711	0.2541767	0.9451579	0.1933139	0.8039725	0.5299212	0.16864969	0.3122627	0.1820699	-0.016122736	0.8433052	0.5962676	0.024316577	0.051679626	0.94905514	1.0986552	0.86775815	-0.2519978	0.7320349	0.5185724	0.058196276	0.43783388	0.06066967	0.89332044	0.3566643	-0.10456844	0.55409634	0.7479354	0.6827144	0.5551387	-0.007019356	0.22562699	1.098133	0.09341006	1.2507071	0.26090533	-0.011323778	-0.044469997	0.66290414
Run_1312cell85	0.111468196	0.073487416	0.67173207	0.028389897	1.0148585	0.9987891	0.8845211	0.93220913	1.0133623	1.0527104	-0.06295086	0.5194734	0.3842169	0.13522626	0.014808133	0.9899497	0.24128434	0.9546228	-0.09440344	0.9367116	1.0283263	0.038921818	0.93293494	-0.031539615	-0.06537664	0.09898123	0.6885868	-0.08454906	1.0192513	-0.107025556	0.015993169	0.5252962	-0.08177503	0.60205114	0.19061214	1.0563308	0.9786914	-0.017011506	-0.10650885	0.4289249	0.8436899	0.31365222	-0.0034343768	0.07354748	0.9569284	0.033512138	0.060690187	0.034134354	0.57702196	0.42135254	-0.015460044	0.9420343	0.98920774	0.066353545	0.96291256	0.9994429	0.7842765	0.040383264	-0.076844454	1.052527	0.91007817	-0.0022106785	0.04444816	0.94762313
Run_1312cell86	0.85216755	0.27925363	1.015874	0.10401009	0.013374315	-0.010209334	0.8033583	0.028088298	1.0486488	0.05791262	-0.028180942	0.9162417	0.8839083	0.9133713	-0.032401875	1.025505	1.0161374	0.5836196	0.33047885	0.000768058	0.40016338	-0.02398324	0.9723694	0.14474334	1.0351156	0.024160266	-0.024453606	0.99680746	0.070579946	0.9919188	-0.051736973	0.0626057	0.007315481	1.0530925	-0.030262344	0.9933342	0.9352444	-0.003640933	1.0248631	0.11140078	0.92286	0.8993485	0.8696801	0.89083475	0.599473	-0.014024824	0.96493125	-0.10875934	1.058094	0.009908496	0.002851285	0.2946464	0.62981164	1.0642142	0.05328906	0.9235326	1.010641	0.20214173	1.0407846	1.018311	0.24872258	-0.008300265	0.99506783	0.26806253
Run_1312cell87	-0.07712476	0.04267908	1.1455233	0.13150753	0.5097942	0.92027664	0.605382	1.0086073	1.1101397	0.94966954	0.2919213	0.10979862	-0.06797242	-0.19285941	0.019041255	0.95732224	-0.21511675	1.0514768	-0.05787321	0.9519544	1.0208224	-0.04257741	0.92888886	0.25793856	0.29669487	0.3679668	1.5988585	0.17201789	0.98932236	0.20726308	0.20294417	0.06574201	0.049934544	0.72422993	0.5576341	0.37711936	0.93496424	0.08303154	0.3387224	-0.46629694	0.64490485	1.0032552	0.054192334	-0.451739	1.0125176	0.115612045	-0.13297331	-0.19308549	0.4778396	1.3340813	0.04975028	1.37996	1.2206066	-0.0980401	1.441723	1.0483923	0.7417285	0.771451	0.18588856	1.0138872	0.87873244	0.08149255	0.06926993	1.4099658
Run_1312cell88	-0.066349104	0.26649868	0.88354975	0.03689449	0.7196693	0.9752772	1.0761606	1.0202192	1.0146942	1.0191686	0.39889222	0.12157669	0.651376	-0.054500178	-0.009014972	1.0306634	0.14532697	0.73949313	-0.17116968	1.0282872	1.0074068	0.039946336	0.97218984	0.07919142	0.11861149	0.077601746	0.7855743	-0.016514175	1.0213374	-0.18198821	-0.002971014	0.933533	0.07314827	0.6684638	0.08629508	0.73437726	1.0771134	0.035637513	-0.059012964	0.2110751	0.91136295	0.23760977	0.0072223973	0.10469961	1.1018871	0.034732316	0.11375584	-0.12598097	0.32269552	0.84005535	0.0054631755	0.733742	1.0763391	0.4188911	0.7361449	0.62041897	0.58274007	0.6152828	0.44605753	1.0421476	1.0262319	-0.0061046947	0.13404751	1.0962298
Run_1312cell89	-0.33276385	0.024439462	1.2647299	-0.016177136	0.974109	0.7864459	1.0787988	1.0729795	1.307618	0.8561496	0.15822995	0.4994162	0.7724095	-0.05076796	-0.007744707	0.96917737	0.39953762	0.5828446	0.34849617	1.1672442	0.9408332	0.2276757	0.886995	0.07135892	-0.07993126	0.8141545	0.72992396	0.46417415	0.7352206	0.057434745	-0.09732967	0.86561984	0.04579241	0.73554736	0.21553153	1.3742207	1.0230515	0.023342164	0.08587417	0.55243564	0.9598541	-0.030526273	1.4390513	0.33846718	0.9913846	-0.29452717	0.7747659	0.33975178	0.07439835	0.025931686	0.20759311	0.9518713	1.2467166	0.9690467	0.32630858	0.577428	1.1895524	0.61236256	0.39458627	1.1036439	1.2623756	0.15976003	-0.015053757	0.9306321
Run_1312cell90	1.4034953	0.17051205	0.9601748	-0.113963455	-0.029928226	0.781348	0.009270929	0.054682724	0.99824846	0.5577943	0.99227333	0.8144625	1.0187438	0.16471598	-0.034646086	1.0306299	0.8740264	1.2299602	0.027255228	0.1797142	0.95710266	0.10868986	0.86739165	-0.18210417	0.31581405	0.20191306	0.5640725	0.52789795	0.76360583	1.0344032	0.23076075	0.27964568	0.20855865	-0.13841772	-0.015583062	1.0922446	0.8567559	-0.014399948	1.1829064	0.8286637	0.95665276	1.1124566	0.53400457	1.0344827	0.83682007	0.73967385	0.2618265	-0.12586997	1.0730451	-0.0886541	0.060250442	-0.08105929	0.14615016	0.48165068	0.26308414	0.16829264	0.24425177	0.041620627	0.45967385	-0.12434101	0.16436882	0.020977616	0.42638335	0.14716783
Run_1312cell91	0.7564662	0.20293137	1.128723	0.100843795	0.56000865	0.061664686	0.8437071	-0.21009573	0.9599212	0.025710694	-0.09275745	1.1429398	0.8171499	1.2019506	0.0184941	1.0357103	0.78601164	1.3581827	0.056520715	0.8084562	0.6392955	0.029227894	0.9720474	0.72413707	1.1502832	0.070831396	-0.03388064	0.95761144	0.16602708	1.0414007	0.028772341	0.017013617	0.004116093	0.94743353	0.063859805	1.0367315	1.01271	0.030618066	0.29599845	0.6006316	0.6355621	1.1100028	0.12737343	0.972928	0.7416952	-0.011102609	0.72300345	-0.123916306	0.4852168	0.212343	-0.04082776	0.30131426	1.1110562	1.0070112	0.13840048	0.73868227	0.9890269	1.0691137	1.2875602	0.93228054	0.5912857	0.014503526	1.1665552	0.18622229
Run_1312cell92	0.8827176	0.042840116	0.95474565	-0.005804966	-0.076145366	0.041642033	1.0188017	0.0051108133	0.95910096	-0.0041357344	0.021392148	0.91728425	0.96863234	0.9666579	0.0067089405	0.9342021	0.9264354	0.41739738	0.102376126	0.081706285	0.852169	0.005866776	0.96896464	0.7598599	0.9115286	0.005636736	0.02619895	0.96313035	-0.0022470811	1.0078156	-0.005434854	0.036392644	-0.0186676	1.0345715	0.015158801	1.016164	0.9575078	0.01127729	0.9396284	-0.0053485	0.96782744	0.9414307	1.0345889	0.9575225	1.0843809	-0.043043308	0.94385064	0.03757981	0.9463267	-0.01779487	-0.008783545	0.07766868	-0.027454419	0.94681627	-0.007803078	0.9536583	0.8826871	0.20862854	0.9756446	0.99993944	1.004832	-0.006407531	1.0157378	1.0574887
Run_1312cell96	0.8785238	0.08049286	0.112748824	-0.1138821	-0.04433166	1.1556369	0.2544406	-0.08819807	1.1628835	1.109677	0.055288486	0.6038444	-0.19230014	0.24121371	-0.06940329	1.165762	0.38916665	1.1715338	0.98015803	1.1418221	-0.15151048	0.45790368	1.0895498	0.7389164	1.1429527	0.039991893	0.3215483	0.028263763	0.81236136	0.047746874	1.0693715	1.0725756	0.14596327	0.07056085	0.15537095	-0.28578997	0.70810753	-0.02249516	1.015168	0.80973333	-0.42729065	-0.086917065	1.1349716	0.9554275	1.420217	-0.22024316	0.12793991	-0.00052508805	0.82779735	-0.028653055	-0.07864505	-0.20912726	1.2089827	0.17942509	0.5655654	0.6005088	0.57785845	0.6894988	-0.11333224	1.3317962	0.61593074	0.052599087	0.5130414	-0.30760098
Run_1555cell10	1.2064797	0.013412483	1.1062366	0.018688243	-0.012502653	-0.026538197	0.93555135	0.087960444	1.1220626	0.076201335	0.05015812	0.79804164	1.1424527	1.1444144	0.007337395	1.0505563	1.0556619	0.6103886	0.39422455	-0.23936668	0.9069505	0.0026793405	0.93770635	-0.013356548	1.1536388	0.15121576	-0.038316134	1.1988946	0.088630795	1.0181304	0.018538693	0.000573799	-0.013378834	1.1764029	-0.03764016	1.0684857	1.0534898	0.024125254	1.130054	0.17369486	1.0186496	1.033935	0.98903155	0.99847597	0.2249774	0.04032041	1.0822427	0.0051616738	1.1557164	0.08915049	0.021619994	-0.014059352	0.10911368	1.0483336	-0.09603355	1.0921187	1.1009597	-0.12960508	1.06726	0.9713381	0.99379855	-0.040508457	1.241604	0.34446612
Run_1555cell11	1.0984186	-0.022362586	1.0283668	0.010625427	-0.026994381	0.024756804	0.9766221	-0.057963707	1.0415667	-0.023058448	-0.030514129	1.0579239	1.0378314	1.189682	-0.025823466	1.0107052	1.0709321	0.9157827	0.14890206	0.14324579	0.7799551	0.002555538	1.0821328	0.8433579	0.9947705	-0.0057067135	0.037467368	1.0002313	0.035415012	0.94712687	-0.069571204	0.05545879	0.033845022	1.0607799	0.059445098	1.0753742	0.9188953	-0.0005507376	0.8470501	0.00861514	0.97223055	1.1586889	0.93447775	0.98546106	1.1455281	-0.07820107	1.0011632	-0.011234601	0.9575645	-0.033522055	0.04966865	0.4028445	0.55803627	0.9739685	0.05534157	0.91246974	1.0136403	-0.026031487	1.0819936	1.0029404	1.0016687	0.038204122	0.95007044	1.0529737
Run_1555cell12	0.95026773	0.18909904	1.0487986	0.18348335	0.27116483	0.049040835	0.6263802	-0.042454086	1.0087743	-0.029055309	-0.009681226	0.79208547	0.8988211	0.9349537	-0.0028670318	1.0305247	1.0632322	0.23322874	0.03614039	0.44853058	0.78212583	-0.0013323855	0.98673743	0.32249972	0.95224774	0.07114758	-0.0038278196	0.98073316	0.06446382	0.9465162	-0.055516638	-0.014195118	0.10290096	1.0052028	0.044856936	1.0418961	0.9837937	0.040317833	1.1833973	0.09449649	0.96460783	1.0098184	1.043724	0.9646707	0.9039021	0.007489361	0.8115664	-0.076629415	0.8437071	-0.060986117	0.084819436	0.4181038	1.5162557	0.8936215	0.08330937	0.9615826	0.9488819	0.28776687	1.0785526	0.9076658	1.0773902	0.080817714	1.104446	0.28452414
Run_1555cell13	0.25849244	-0.08026294	0.79535925	-0.0033745123	0.6703052	0.8480739	0.8119206	0.9432911	0.9468536	0.783076	0.6912843	0.36959282	0.80159074	0.06720272	0.023545507	0.8797226	0.3993253	0.5036068	0.08083362	0.9003126	0.84673464	-0.056917027	1.0337993	-0.14419949	-0.008693442	0.08394277	0.58707035	0.09602947	1.0476308	0.061606698	0.08693425	0.92837846	0.21791063	0.07816288	-0.07108746	0.9140817	0.95673317	0.00788139	0.008281797	0.91233826	0.89720225	0.22212267	0.45216376	0.09445365	0.80943686	0.14777085	0.23469159	0.111390136	0.26414	0.63101	0.036221113	0.6208905	0.7539779	0.50128835	0.042000756	0.059614316	0.1386498	0.27040094	0.26760727	0.49485248	1.0518348	0.012403926	0.031902686	0.93910086
Run_1555cell14	0.96836376	0.049982883	1.0041848	0.016068801	-0.05656373	0.027430035	0.51390475	0.06191136	1.0273929	0.023556083	-0.073382504	0.9490016	0.9566676	1.0314102	-0.033038333	1.0208342	1.0121787	0.1431282	0.7965173	0.1475161	0.43207857	-0.012615813	0.99160117	0.9697792	0.9381392	-0.052824005	0.023033354	0.9548835	0.03394984	0.95453495	-0.032435752	0.106450036	0.030570786	0.90904456	0.036490485	0.95707214	0.9073325	0.0045804866	0.32149214	0.06700544	0.91307557	0.9523362	0.9489774	0.9466706	0.9260369	-0.03751527	0.93827945	-0.0048855925	0.9080751	-0.08142014	0.06660284	0.02549315	0.040586174	0.9098285	0.01008042	0.8987675	1.0005038	0.054818787	0.98638654	0.98138726	0.99679905	0.04023394	0.9000554	0.8067954
Run_1555cell15	0.9535918	0.05367305	0.63667524	0.30149096	0.1741721	0.9148259	0.18068963	1.0949414	0.80007684	1.0714077	0.87502444	0.39700124	1.0559996	0.3166869	0.18819511	0.82807136	0.8997559	0.95627433	0.4830693	0.042072438	0.8746628	0.5303199	0.987573	-0.16300115	-0.25098753	0.73975587	1.0563278	0.2359653	0.7121792	0.97038764	0.29033208	0.4802915	-0.100921296	0.19145362	0.07636146	0.8870494	0.35379204	-0.095276475	0.88590413	0.85522497	1.0828238	-0.525745	0.77896553	0.6894112	1.0326564	0.73892236	0.104032926	-0.019074012	1.092346	0.19412152	0.120771885	0.47864115	0.9565401	0.036575608	0.3621933	0.06266117	-0.23276417	0.1947518	-0.20515662	0.17405507	-0.07748562	0.046700314	0.10692126	-0.11546134
Run_1555cell16	0.08118673	0.51583767	0.7064858	0.049226787	0.9706096	1.0081167	1.0354898	1.0465889	1.0844598	1.0529398	0.012573845	0.07221725	0.28051683	-0.02854611	0.05622877	0.9255734	0.15936016	0.78473717	0.008000759	1.0313786	1.0314304	0.039603878	0.9342511	0.04386388	-0.07737541	-0.014113323	0.9809253	-0.04160607	1.0471548	-0.1526365	0.022948766	1.1072521	0.047457606	0.68028456	0.21541601	0.76671773	1.020028	-0.06622271	-0.0021729022	0.38674745	0.68894756	-0.12578532	0.39047837	-0.015096664	1.2385006	-0.070710294	0.005290054	-0.14737278	0.7604216	0.3336382	0.034390148	0.9663043	1.1877854	0.20165843	0.9284854	1.0768409	0.8086868	0.16316622	0.10173693	1.0997965	0.95818067	0.038006052	0.031744815	0.99670666
Run_1555cell17	1.1631415	-0.05634644	0.9130936	-0.06916976	0.12644841	0.6810553	0.25135624	0.9144358	0.5353644	0.8430209	0.80928475	0.5985377	0.58955324	0.03349161	0.19147074	0.14045659	0.2545364	0.6849043	0.850748	0.79975235	1.1033255	0.32966262	1.0275462	0.87760293	-0.062791154	0.6437336	0.59419256	0.8101031	1.1176537	0.10269178	0.47547188	1.2488124	1.1095499	0.17128713	0.13424976	1.0782697	1.0993483	0.06734964	0.1728393	0.91403383	1.1870087	-0.05561184	0.18669719	0.10044395	0.15143298	-0.026363343	0.29129508	0.038261157	0.35100335	0.3146502	0.15310282	0.70847523	1.118882	0.13276577	0.21358761	-0.19704436	-0.09742598	1.0997936	0.29503	0.8970899	0.19257179	0.019286143	0.19582212	0.63274014
Run_1555cell18	1.0209423	-0.033442877	1.0196518	0.048950873	0.01320177	-0.030213535	0.8237587	-0.030789731	0.97542393	0.036446005	0.012237423	0.8958646	0.9910187	1.0792161	0.020543218	1.0370857	1.0341301	0.2619584	1.0491462	0.09096968	0.26731148	-0.04114621	1.0041422	0.6240578	1.0084248	0.055824175	-0.005776599	0.9887564	0.021551963	0.95512134	-0.011171421	0.047070436	0.0025453698	1.0571924	0.009962997	0.9963478	0.95328194	-0.03461566	0.9981167	0.06238139	0.95762837	1.0074825	1.0067261	0.9797445	0.50675434	-0.037698377	0.9444937	0.016499415	1.0234258	0.0082456395	0.030170392	0.049112678	-0.03275922	1.0192293	-0.022497267	0.95726043	0.98123926	0.2538251	0.990825	0.9805625	0.8844422	-0.0061264317	0.9617247	0.94053483
Run_1555cell19	1.051625	-0.055928275	0.9664328	-0.011299069	-0.06422347	-0.008546562	0.74498695	0.0076254997	1.1254518	-0.037414003	0.041544016	1.0815952	0.99648416	1.1459427	-0.08039057	0.98036015	0.9540967	0.05506742	0.1394619	0.05148209	1.0305306	-0.042425573	1.0182275	0.4384142	0.9823741	0.12769322	-0.054168005	0.9993123	0.0545062	1.0326155	0.056474872	0.07994778	0.014226088	1.0046847	-0.0025563324	1.0131891	0.91420865	0.023196513	0.8671928	0.28055322	1.0697958	1.0664688	1.052248	0.8727756	0.38681498	0.021263018	1.2086655	-0.00977083	0.9641682	0.03073556	0.022168849	0.6067983	0.2715292	0.99503726	-0.056320943	0.94135016	1.0874848	0.2338089	1.0523714	1.0819614	0.9168709	-0.017673267	1.0061969	0.98472905
Run_1555cell20	1.1922286	0.4519173	1.0602653	0.361242	0.4973859	0.05897837	0.91275203	-0.05085411	0.99045324	0.14139092	-0.07312005	1.1010652	0.9853779	1.1011983	-0.011414897	1.0340008	0.8885443	1.1557722	-0.05961977	0.43252978	0.88037795	-0.060385153	1.0042001	0.90189755	0.85108685	0.89554673	-0.030173581	1.1359766	-0.0501115	1.028679	0.12146748	-0.028684989	-0.0103054065	1.0441412	0.03190559	0.9490851	0.97328156	-0.05055572	0.13508864	0.14542633	0.9379668	1.1019665	0.4969093	1.177166	0.48910436	0.08763157	0.8787702	0.055721086	0.09208221	-0.08888729	0.078314304	0.61671996	0.7725929	1.0814987	-0.09612689	1.0766232	1.0469702	1.1140862	0.9234572	1.1466961	0.81203246	-0.024506493	0.9895386	0.12964723
Run_1555cell21	0.98392504	0.061624423	1.0078349	0.08637026	0.031849097	0.023043979	1.0088899	-0.06398594	1.0115488	-0.0026314287	0.0040679546	0.99677956	1.0252634	1.0878977	-0.02947881	1.0174532	1.0469397	0.14268413	0.78301984	-0.021732077	0.373943	-0.038963605	0.9871827	1.0295858	0.97680366	-0.017365485	-0.004769191	0.9752698	0.024023544	0.9542866	0.021687748	0.031100735	0.02328421	1.0411757	0.004404991	1.0028435	0.9226681	-0.02346147	1.1377263	0.0031952746	0.9593603	1.0010597	1.0333108	0.99598795	0.6699378	-0.026517168	0.989165	-0.037160404	1.0012156	-0.015923753	0.011039928	-0.03822171	0.0546993	0.98948675	0.0001164088	0.9272784	0.9533185	-0.020206742	1.0238974	1.0358641	0.770575	-0.008369533	1.0441822	0.6579435
Run_1555cell22	0.98547703	0.044526666	0.8482053	0.026932472	-0.040493898	0.5278051	0.059819154	0.4744682	0.80180407	0.15846859	1.1800686	-0.16959193	1.0453923	0.018472854	-0.10425504	1.1696422	0.94198793	0.87775016	0.10462997	0.44833764	1.021033	0.0021489672	0.95543003	0.6557332	0.30684093	-0.07427864	0.5152896	0.43553764	0.24143484	0.9359199	0.008402253	0.19081283	0.14795211	0.3521724	0.084970385	0.86583346	1.12796	-0.03685169	0.6238182	0.9533021	0.59207004	0.8097235	0.93832606	0.83627534	0.7862668	0.8018315	-0.025725357	-0.031446494	1.0171418	0.21570805	-0.0012085102	-0.016207652	0.8873198	0.3807952	0.036256507	0.09379971	0.21228468	0.46126738	0.30590135	0.17059594	0.057916246	0.0629379	0.24169809	0.13966158
Run_1555cell24	1.0667698	0.0307879	1.0132079	0.05521793	0.033634346	0.05512771	0.9598433	-0.05313982	1.0848068	-0.01859909	-0.022540674	0.9337194	0.95257497	1.0910237	-0.013722241	1.0035294	1.0131698	0.10640679	0.6815696	-0.020645127	0.95159787	0.026045214	0.97341555	0.9543711	0.98285186	-0.052272752	-0.016943295	0.93194664	-0.007773635	1.0349216	-0.0072024036	0.034314513	0.028286336	0.99773246	0.06109871	0.9925708	0.958898	0.019587692	0.99102634	-0.0281316	0.97417665	1.0331063	0.97809225	0.98448545	0.75757825	0.058908455	1.0982937	-0.015307684	1.0020075	0.013567254	0.029713538	0.09795066	-0.05342272	1.0040141	0.03669469	0.96445453	0.99029046	-0.08516333	1.035435	1.0184848	0.87854576	0.021562848	1.0309436	0.91494596
Run_1555cell25	1.2644445	-0.07373743	1.0806528	0.042200293	0.058850657	0.3305822	0.14168763	0.9429302	0.5507907	0.89825594	0.8286258	0.6418648	0.46217334	0.016954795	0.24339527	0.027696364	0.107334	0.6395739	0.87633175	0.7865372	1.1077461	0.32020468	1.001323	1.0690553	-0.12239474	0.87088126	0.5658814	1.0159857	1.0963925	0.15004098	0.4661688	0.9186905	1.1975231	0.11639275	0.23932709	1.0564895	1.113673	-0.009978199	-0.03140086	1.0441653	1.1961383	0.01852841	-0.11389965	0.16941005	0.41553247	0.10315025	0.2873976	-0.0010530101	0.44365817	0.35416493	0.056465384	0.7646307	1.0925575	0.13563403	0.33925	-0.067734346	-0.14022817	1.0897981	0.10638058	1.0013056	0.17964366	0.04336778	0.20121282	0.7368544
Run_1555cell26	0.93794155	0.13712668	1.1445183	-0.0043588663	-0.07606207	-0.020001404	1.0748208	0.005357662	1.1244739	0.0843929	0.10531545	0.82232475	1.0235982	1.0543008	-0.06271041	1.0182934	1.1759903	0.9769216	0.2892868	0.16270997	0.51820093	0.0026913881	0.99727976	0.025443058	1.1044323	-0.09377977	0.007931694	1.1303351	0.12165429	1.0713239	0.0686794	0.09080584	-0.009543961	1.0965196	-0.043107048	1.1090971	1.0990206	-0.019738672	0.3818267	0.22277485	1.0782554	1.1720158	0.94521874	0.97174007	1.2311014	0.027340759	1.0550015	-0.040844228	1.1599413	0.023256503	0.051190775	0.034582525	0.6451318	1.2325419	0.05998254	1.0881774	1.0458927	-0.08445122	1.0351615	1.0787065	0.016589787	-0.023193257	0.89082366	0.04231239
Run_1555cell27	0.75295556	-0.052902635	1.0119226	-0.14209324	0.3070851	0.50254434	0.05706717	0.38580596	1.0186434	0.20820822	1.0605255	0.2863228	0.9995701	0.4406172	0.110236324	0.99625546	0.9718255	0.37178975	0.042979203	0.3813411	1.0619705	0.09054609	0.94016236	0.36823905	-0.04419765	0.23123296	0.26677886	0.42129862	0.18498646	0.9654528	0.11651683	0.5292377	0.13397767	0.26833585	0.04242135	0.80926716	1.0283327	-0.06268258	0.6683777	0.80590117	1.1099983	0.7454194	0.5758272	0.8263555	0.2132055	0.5054873	0.46158966	0.09577563	1.0309933	0.1861011	0.036007773	0.15979235	1.0104796	0.07851579	0.018090203	0.08429142	-0.057727728	0.48992643	0.49508342	0.09443256	-0.00069444254	0.0521285	0.1160715	0.20657656
Run_1555cell28	-0.18672912	0.39190784	1.0292512	0.15115851	1.010813	0.14819804	0.7993739	0.17487392	1.0413663	-0.044693764	-0.08614676	0.7414623	0.98073524	1.0264151	0.041016772	0.9773126	0.8265151	0.35122156	0.34846702	1.1002148	0.72536004	0.06164052	0.9704503	0.22745574	1.019391	0.17203039	0.34528157	1.2364284	0.5538583	0.8962282	0.1921608	0.14188513	-0.01340281	0.7031388	0.28447437	0.8679863	0.9964816	0.085220695	-0.13857676	0.32518312	0.45158967	0.81572944	0.89950687	0.25737023	0.6368196	0.09703915	0.75413984	0.45053047	0.11864626	0.0055948193	-0.07294342	0.8726624	0.2540463	0.83700526	-0.021269318	0.9177739	0.88277876	0.46400574	0.85627055	0.6611191	0.9850146	0.34880528	0.60812145	0.64966816
Run_1555cell29	-0.067695394	0.46024138	0.6740301	0.04628654	0.93289894	1.0818212	1.1932766	0.9333136	1.1505774	1.0360222	0.5458476	0.028101156	0.6828747	0.07230185	0.028451331	0.8328167	0.31411928	0.6537753	0.011586932	1.0111581	1.00343	0.024757648	0.98313564	0.2365154	-0.048451684	0.026857883	0.8882962	-0.024470888	1.1179712	-0.00081352144	0.055024073	1.0246162	0.25582892	0.42117834	0.026159372	0.69984937	0.90492964	-0.0009683836	0.10810749	0.44831964	0.84689224	0.0070097893	-0.04236865	-0.09957929	1.0860579	-0.07113721	0.19368428	0.021038365	0.44794893	0.704305	0.010757614	1.0264535	0.97633785	0.2761516	0.8229445	0.703215	0.7654575	0.28342277	0.14641711	1.0916896	0.9353643	0.07447787	0.18368855	1.1075099
Run_1555cell30	0.79817104	0.04592418	1.0419393	0.0131321	0.058924187	0.13456114	0.7030766	0.07374731	1.0389712	-0.08546472	-0.025342405	0.74347466	0.88569415	0.99219894	0.0044021495	0.9751628	0.9218309	0.33262527	0.050416194	0.54990005	0.88641006	-0.04160644	1.0357662	0.14112185	0.84220076	0.1749609	0.10842691	0.95255077	0.14031541	0.83692324	0.088136725	0.23184602	0.06726181	0.8824317	0.1965656	1.0435145	0.955593	0.014775505	0.84586126	0.23657428	0.9388012	1.1292895	0.7583441	0.74961364	0.937625	-0.089469925	0.9744817	0.0601524	0.80390686	-0.062903	0.04992414	1.1544416	0.9742094	0.6822644	0.11806683	0.9743191	1.036124	0.40817377	0.9940574	0.953991	1.2301853	0.02827608	0.9542239	1.0371585
Run_1555cell31	1.2518685	0.9334803	0.97571003	0.22769879	0.035378907	-0.0142341675	0.32156053	0.072176434	0.9771615	0.05654036	-0.1675193	1.113723	0.8677857	1.069086	-0.106123455	0.9710663	1.03422	1.2177594	0.4497662	0.17539148	0.82469517	-0.0050490424	1.0418037	1.1656634	1.0015161	0.60243064	-0.019311097	1.1092443	-0.00014750008	1.043738	0.016782315	0.015391521	0.06683185	0.6700516	0.04229594	0.91947055	1.0399975	0.0058977986	0.3256085	0.8422555	1.0568929	1.0818387	0.5952283	0.9323868	0.706273	-0.053628422	1.0347637	0.03587934	0.67937714	0.22076014	0.110064074	0.631281	0.55182403	1.2224761	-0.1769933	0.9100238	1.0705408	0.30802968	1.0711982	1.0858241	-0.329748	0.09515122	0.78409404	0.14113808
Run_1555cell32	0.9109309	0.025093984	1.0213354	-0.015873615	-0.028175656	0.028968781	1.174006	-0.0029454548	1.0148869	0.00016724411	-0.0056504356	0.9912161	1.0299436	1.0865762	-0.031208914	0.9799937	1.0092498	0.47670898	0.22000355	0.09129008	0.9174622	0.009787145	0.99753004	0.80315065	0.97440875	-0.078907	0.027806021	0.98323643	0.052804288	1.0606576	-0.014987348	0.0321991	0.0011301078	1.0449342	0.036882266	1.0613873	0.9642979	0.025619663	0.8931972	-0.0054388456	0.9958091	1.0237484	1.0808374	0.99030286	1.0972499	-0.031316828	0.9737103	0.011559959	0.9830956	-0.059439924	0.009668838	0.029019652	0.11723179	1.0214134	0.04871137	0.97478867	0.9238494	0.06053395	1.0759522	1.0813215	0.83512396	-0.0031325612	1.0111393	1.0071613
Run_1555cell33	0.54126126	0.284413	0.912132	-0.15260187	-0.019792993	0.1647201	-0.031573318	0.36319727	0.8201737	-0.014272953	0.1768859	0.87823904	0.4629112	0.7591597	-0.034528404	1.0680916	0.27125716	0.86161256	0.24620506	0.7324305	0.92019725	0.0055241156	0.8533777	0.53854775	0.8089069	0.34013805	0.61161876	1.1214539	0.6173365	0.57238805	0.33060542	-0.18247406	0.10061432	0.014369596	0.3155115	0.90364563	0.8650021	0.03688795	-0.19145562	0.7089511	0.47102004	0.7377361	0.33361623	0.8466018	0.9300236	0.31552204	0.52692413	-0.17907056	0.9688172	-0.06369546	-0.02788255	0.4755204	1.1921732	0.6772977	0.031716354	0.31453353	0.9958888	1.0554127	0.709097	0.84794015	0.7411713	0.13479495	0.2575918	0.1415126
